time,Normalized_Flux,error
2335.084733,0.998444837,0.000686819
2335.084965,0.997714828,0.000686111
2335.085196,0.998908081,0.00068619
2335.085428,0.99808471,0.000686516
2335.085659,0.998721042,0.000686356
2335.085891,0.999013193,0.000686985
2335.086122,0.999114947,0.000686251
2335.086354,0.998379693,0.000686364
2335.086585,0.999650993,0.000686507
2335.086817,0.999355276,0.000686379
2335.087048,0.999201281,0.000686138
2335.08728,0.998057436,0.000686509
2335.087511,0.999381082,0.000686476
2335.087743,0.999545882,0.000686539
2335.087974,0.998970078,0.00068644
2335.088206,0.998716322,0.000686342
2335.088437,0.998491413,0.000686516
2335.088669,0.998526765,0.000686648
2335.0889,0.998761324,0.000686076
2335.089132,0.999749705,0.000686344
2335.089363,0.999288873,0.000686207
2335.089594,0.996983665,0.000685714
2335.089826,0.999688967,0.000686633
2335.090057,0.999250165,0.000686579
2335.090289,0.999645223,0.000686565
2335.09052,0.999709948,0.000686797
2335.090752,0.998415569,0.000686409
2335.090983,0.999917757,0.000686439
2335.091215,0.999500774,0.000686378
2335.091446,0.997966591,0.000686184
2335.091678,0.998098033,0.000686321
2335.091909,0.998609322,0.000686628
2335.092141,0.998066877,0.000686241
2335.092372,0.999885028,0.000686623
2335.092604,0.999169915,0.000686347
2335.092835,0.998906298,0.000686767
2335.093067,0.999104352,0.000686321
2335.093298,0.998854896,0.00068626
2335.09353,0.998559074,0.000685969
2335.093761,0.998799823,0.000685955
2335.093993,1.000189872,0.000687129
2335.094224,0.998257693,0.0006863
2335.094456,0.998446725,0.000686228
2335.094687,0.998497183,0.000686468
2335.094919,0.997407781,0.000685943
2335.09515,0.998248776,0.000686334
2335.095382,0.998486692,0.000686119
2335.095613,0.998129713,0.000686301
2335.095845,0.997503871,0.000686128
2335.096076,0.999905694,0.00068626
2335.096308,0.998400149,0.000686205
2335.096539,0.998178072,0.000686086
2335.096771,0.998504421,0.00068597
2335.097002,1.000054339,0.000686723
2335.097234,0.997988516,0.000686218
2335.097465,0.997782279,0.000686263
2335.097697,0.997984215,0.000686152
2335.097928,0.99938853,0.000686159
2335.098159,0.998376126,0.000686371
2335.098391,0.998838741,0.000686496
2335.098622,0.998312661,0.000686106
2335.098854,0.999222261,0.000686336
2335.099085,0.998902312,0.000686572
2335.099317,0.998285806,0.000686314
2335.099548,0.99772301,0.000685956
2335.09978,0.998641002,0.000686442
2335.100011,0.998727021,0.000686263
2335.100243,0.99875524,0.000686013
2335.100474,0.997967745,0.000686406
2335.100706,0.997621151,0.000686352
2335.100937,0.999282684,0.000686347
2335.101169,0.997000764,0.000686041
2335.1014,0.999763762,0.000686756
2335.101632,0.997644229,0.000686198
2335.101863,0.998395953,0.000685963
2335.102095,0.998446515,0.000686008
2335.102326,0.995882095,0.000685291
2335.102558,0.998891717,0.000686261
2335.102789,0.997779028,0.000685917
2335.103021,0.997797071,0.00068599
2335.103252,0.998208809,0.000686076
2335.103484,0.997232281,0.000685793
2335.103715,0.997819939,0.000686137
2335.103947,0.998430465,0.00068623
2335.104178,0.996662772,0.000685709
2335.10441,0.9993879,0.00068619
2335.104641,0.99780882,0.000685957
2335.104873,0.998469174,0.000686202
2335.105104,0.998027224,0.000686242
2335.105336,0.9987822,0.000685703
2335.105567,0.997875117,0.000685662
2335.105799,0.999418532,0.000686753
2335.10603,0.999380767,0.000686391
2335.106262,0.998486587,0.000686103
2335.106493,0.999681834,0.000686624
2335.106724,0.999523748,0.000686426
2335.106956,0.997926519,0.000685804
2335.107187,0.998806012,0.000686037
2335.107419,0.999371536,0.000686398
2335.10765,1.000004301,0.00068655
2335.107882,0.999003017,0.000686482
2335.108113,0.996955656,0.00068589
2335.108345,0.99761643,0.000685872
2335.108576,0.998469908,0.000686136
2335.108808,0.999100156,0.000686112
2335.109039,0.999632006,0.000686329
2335.109271,0.998843987,0.000686078
2335.109502,0.998966826,0.000685888
2335.109734,0.999810548,0.000686497
2335.109965,0.997843857,0.000686079
2335.110197,0.998975008,0.00068619
2335.110428,0.99877087,0.000686023
2335.11066,0.998242482,0.000685646
2335.110891,0.9991011,0.000686139
2335.111123,0.997836933,0.000686351
2335.111354,0.997628599,0.00068608
2335.111586,0.998657052,0.000686034
2335.111817,0.998548899,0.00068599
2335.112049,0.998070549,0.000685677
2335.11228,0.998438857,0.000686062
2335.112512,0.998870736,0.000686079
2335.112743,0.999060398,0.000686318
2335.112975,0.999532559,0.000686119
2335.113206,0.998327137,0.000685947
2335.113438,1.000613463,0.000686827
2335.113669,0.9988935,0.000686098
2335.113901,0.998427948,0.000686035
2335.114132,0.998246993,0.000685937
2335.114364,0.998674151,0.000686137
2335.114595,0.997619577,0.000686029
2335.114827,0.998441585,0.000685631
2335.115058,0.998066877,0.000686758
2335.115289,0.997810708,0.000685693
2335.115521,0.998943118,0.000686178
2335.115752,0.999312581,0.000686257
2335.115984,0.998018308,0.000685809
2335.116215,0.998105586,0.000686131
2335.116447,0.999932758,0.000686236
2335.116678,0.999163097,0.000686019
2335.11691,0.998044638,0.00068612
2335.117141,0.99940437,0.000685991
2335.117373,0.9991439,0.000686615
2335.117604,0.999003646,0.000686042
2335.117836,0.998729854,0.000686243
2335.118067,0.998406443,0.000686257
2335.118299,0.999056831,0.000686057
2335.11853,0.998215208,0.00068545
2335.118762,0.998729854,0.000686291
2335.118993,0.998291471,0.000685955
2335.119225,0.998406967,0.000685726
2335.119456,0.998338257,0.000686049
2335.119688,0.997685455,0.000685671
2335.119919,0.997991558,0.000685912
2335.120151,0.998961896,0.0006862
2335.120382,0.999337862,0.000686287
2335.120614,0.998010965,0.000685939
2335.120845,0.999075714,0.000686304
2335.121077,0.998715587,0.000688801
2335.121308,0.998018203,0.000686
2335.12154,0.999335135,0.000686171
2335.121771,0.997525166,0.000685772
2335.122003,0.999009731,0.000686233
2335.122234,0.997805148,0.000685663
2335.122466,0.998081773,0.000685824
2335.122697,0.99648916,0.000685551
2335.122929,0.99817031,0.000686104
2335.12316,0.999031236,0.000685994
2335.123392,0.998764471,0.000685967
2335.123623,0.997660489,0.000685557
2335.123855,0.998704992,0.000686043
2335.124086,0.99860135,0.000685715
2335.124317,0.998268393,0.000685576
2335.124549,0.999764916,0.000686108
2335.12478,0.999025466,0.000686198
2335.125012,0.998667752,0.000685985
2335.125243,0.99777053,0.000686071
2335.125475,0.998607224,0.00068622
2335.125706,0.998347908,0.00068617
2335.125938,0.997459917,0.000685405
2335.126169,0.997293754,0.000685335
2335.126401,0.998710237,0.000686591
2335.126632,0.998446935,0.000685806
2335.126864,0.998375707,0.000685947
2335.127095,0.999496788,0.00068682
2335.127327,0.997780496,0.000685861
2335.127558,0.997752173,0.000685575
2335.12779,0.999063021,0.000685923
2335.128021,0.998490679,0.000685745
2335.128253,0.998732686,0.00068591
2335.128484,0.999472031,0.000686374
2335.128716,0.998458579,0.000685928
2335.128947,0.999282894,0.000685358
2335.129179,0.998594426,0.000685851
2335.12941,0.998214263,0.000685977
2335.129642,0.999323176,0.000686124
2335.129873,0.998580369,0.000686349
2335.130105,0.998640373,0.000685949
2335.130336,0.998841469,0.000685958
2335.130568,0.999212086,0.000685954
2335.130799,0.998556767,0.000685919
2335.131031,0.999002493,0.000685999
2335.131262,0.998094256,0.000685576
2335.131494,0.998602504,0.000686085
2335.131725,0.999196036,0.000686019
2335.131957,0.99790407,0.0006851
2335.132188,0.997440301,0.000685743
2335.13242,0.99805817,0.000685836
2335.132651,0.998507358,0.00068589
2335.132882,0.999413811,0.000685918
2335.133114,0.998921718,0.000686238
2335.133345,0.997491178,0.000685563
2335.133577,0.997692064,0.000685607
2335.133808,0.99953214,0.000686214
2335.13404,0.997204378,0.0006856
2335.134271,0.999323596,0.000685937
2335.134503,0.997104511,0.000684951
2335.134734,1.000715742,0.00068674
2335.134966,0.999022424,0.000685975
2335.135197,0.998462355,0.000685759
2335.135429,0.998035197,0.000685804
2335.13566,0.99811188,0.000685845
2335.135892,0.998693348,0.000685812
2335.136123,0.999499515,0.000686039
2335.136355,0.999172748,0.000686247
2335.136586,0.997555063,0.000685684
2335.136818,0.998690726,0.000687474
2335.137049,0.999120507,0.000685903
2335.137281,0.998810313,0.000685691
2335.137512,0.998885632,0.000685666
2335.137744,0.997356904,0.000685642
2335.137975,0.998226537,0.000685913
2335.138207,0.997573526,0.000685469
2335.138438,0.998853533,0.000685668
2335.13867,0.999004591,0.00068591
2335.138901,0.997394354,0.000685432
2335.139133,0.999038369,0.000685989
2335.139364,0.997865991,0.000685406
2335.139596,0.998909865,0.000685749
2335.139827,0.997831688,0.000685586
2335.140059,0.997983795,0.000685875
2335.14029,0.998623589,0.000685989
2335.140522,0.998215837,0.000685844
2335.140753,0.999607039,0.000686371
2335.140985,0.998030581,0.000685223
2335.141216,0.996240648,0.000684982
2335.141447,0.997576253,0.000685706
2335.141679,0.997998167,0.000685848
2335.14191,0.998115236,0.000685461
2335.142142,0.998508722,0.000685874
2335.142373,0.99985125,0.000686063
2335.142605,0.998487322,0.0006858
2335.142836,0.998036141,0.000685601
2335.143068,0.999161208,0.000686039
2335.143299,0.998607749,0.000685726
2335.143531,0.999370172,0.000686208
2335.143762,0.998797935,0.000686127
2335.143994,0.998439801,0.000685665
2335.144225,0.999231597,0.000685465
2335.144457,0.997953479,0.000685469
2335.144688,0.9993301,0.000686185
2335.14492,0.998639219,0.00068554
2335.145151,0.997547405,0.000685426
2335.145383,0.998832657,0.000685876
2335.145614,0.997722905,0.000685281
2335.145846,0.998529492,0.000686041
2335.146077,0.998310353,0.000685987
2335.146309,0.999399649,0.000686475
2335.14654,0.99807464,0.000685276
2335.146772,0.998919306,0.000685342
2335.147003,0.998647611,0.0006857
2335.147235,0.997778293,0.00068534
2335.147466,0.996862924,0.000685609
2335.147698,0.998538094,0.000685795
2335.147929,0.998202619,0.000685626
2335.148161,0.997590205,0.000685466
2335.148392,0.998934831,0.000685883
2335.148624,0.999112954,0.000685872
2335.148855,0.99882437,0.000686138
2335.149087,0.997429706,0.000685334
2335.149318,0.998975848,0.00068588
2335.14955,0.99923359,0.000685593
2335.149781,0.998826888,0.000685713
2335.150012,0.999477801,0.000686236
2335.150244,0.998284652,0.000685486
2335.150475,0.998759436,0.000685587
2335.150707,0.997254311,0.000684642
2335.150938,0.998455746,0.000685872
2335.15117,0.998747267,0.000685945
2335.151401,0.999037425,0.000685926
2335.151633,0.997177208,0.000685484
2335.151864,0.999969998,0.000686022
2335.152096,0.997686085,0.000685777
2335.152327,0.998658521,0.000685632
2335.152559,0.998557606,0.000685742
2335.15279,0.999278593,0.000686311
2335.153022,0.998763422,0.000685158
2335.153253,0.999161418,0.000685968
2335.153485,0.999530986,0.000686245
2335.153716,0.998724923,0.000691412
2335.153948,0.996976112,0.000685414
2335.154179,0.997796861,0.000685448
2335.154411,0.999153131,0.000685534
2335.154642,0.99865359,0.000685702
2335.154874,0.99915376,0.000685778
2335.155105,0.998972071,0.000685864
2335.155337,0.998314444,0.000685778
2335.155568,0.998952769,0.000686297
2335.1558,0.998865806,0.000685222
2335.156031,0.998827097,0.000685852
2335.156263,0.997554014,0.000685297
2335.156494,0.999655399,0.000686422
2335.156726,0.997942359,0.000684862
2335.156957,0.998360811,0.000685756
2335.157189,0.997964493,0.000685432
2335.15742,0.99711175,0.000685435
2335.157652,0.998403401,0.000685322
2335.157883,0.99852152,0.000685873
2335.158115,0.998070129,0.000685417
2335.158346,0.998881227,0.000685616
2335.158577,0.99854785,0.000685655
2335.158809,0.997800742,0.000685196
2335.15904,0.998676144,0.000685717
2335.159272,0.998287065,0.000685332
2335.159503,0.998981827,0.000685709
2335.159735,0.997751229,0.000685537
2335.159966,0.998780416,0.000685827
2335.160198,0.997351344,0.000685322
2335.160429,0.999048964,0.000685655
2335.160661,0.999608613,0.000685917
2335.160892,0.99987223,0.000687355
2335.161124,0.998850386,0.000685456
2335.161355,0.999220792,0.000685932
2335.161587,0.99782382,0.000685437
2335.161818,0.997928827,0.000685644
2335.16205,0.997325853,0.000685045
2335.162281,0.999617529,0.000685713
2335.162513,0.999306916,0.000686025
2335.162744,0.997489185,0.000684901
2335.162976,0.99711175,0.000685676
2335.163207,0.999452834,0.000685441
2335.163439,0.997642341,0.000685478
2335.16367,0.999398286,0.000685863
2335.163902,0.999855341,0.000685828
2335.164133,0.997538698,0.000686472
2335.164365,0.998990849,0.000685797
2335.164596,0.998381371,0.000685223
2335.164828,0.997445441,0.00068542
2335.165059,0.998722406,0.000685481
2335.165291,0.99697265,0.000685401
2335.165522,0.998942069,0.000686278
2335.165754,0.998188982,0.000684735
2335.165985,0.99883549,0.000685493
2335.166217,0.998821747,0.000685607
2335.166448,0.997812281,0.000685399
2335.16668,0.997607409,0.000685414
2335.166911,0.998578061,0.000685307
2335.167142,0.998594111,0.000685839
2335.167374,0.997918232,0.000685474
2335.167605,0.998395323,0.000685167
2335.167837,0.998927488,0.000685854
2335.168068,0.999236108,0.000685857
2335.1683,0.999291916,0.000686102
2335.168531,0.9983028,0.000685568
2335.168763,0.998765835,0.000685469
2335.168994,0.998695971,0.00068588
2335.169226,0.998032994,0.000685367
2335.169457,0.998359447,0.000685635
2335.169689,0.997784168,0.000685188
2335.16992,0.998723665,0.000685607
2335.170152,0.998052715,0.000685321
2335.170383,0.997170914,0.000685217
2335.170615,0.998985289,0.000685496
2335.170846,0.998799508,0.000685748
2335.171078,0.997123079,0.000684877
2335.171309,0.99898403,0.000685818
2335.171541,0.997855081,0.000685759
2335.171772,0.999484724,0.000685912
2335.172004,0.999288664,0.000685723
2335.172235,0.999445701,0.000685549
2335.172467,0.998632191,0.00068596
2335.172698,0.998559179,0.000685315
2335.17293,0.999020326,0.000685756
2335.173161,0.997908266,0.000685075
2335.173393,0.997480583,0.000685139
2335.173624,0.998114712,0.000685572
2335.173856,0.997997957,0.000685443
2335.174087,0.996798934,0.000685114
2335.174319,0.996839111,0.000685122
2335.17455,0.998286331,0.000686079
2335.174782,0.998762688,0.000685344
2335.175013,0.998748107,0.000685262
2335.175245,0.997072412,0.000684985
2335.175476,1.000170675,0.000685971
2335.175707,0.997973305,0.000685914
2335.175939,0.998216466,0.000685357
2335.17617,0.999469199,0.00068524
2335.176402,0.998924866,0.000685845
2335.176633,0.997660384,0.000685206
2335.176865,0.99800488,0.000685538
2335.177096,0.997894734,0.000685223
2335.177328,0.9982493,0.000685684
2335.177559,0.997348302,0.000685083
2335.177791,0.99789295,0.000685753
2335.178022,0.998216886,0.00068534
2335.178254,0.998068346,0.000685214
2335.178485,0.998154365,0.000685373
2335.178717,0.998274582,0.000685481
2335.178948,0.999242402,0.00068599
2335.17918,0.997929037,0.000684992
2335.179411,0.998651597,0.000685366
2335.179643,0.998242377,0.000685287
2335.179874,0.997528313,0.000685122
2335.180106,0.99960127,0.000685953
2335.180337,0.998333431,0.000685516
2335.180569,0.999136766,0.000685597
2335.1808,0.997517928,0.000684796
2335.181032,0.998642471,0.000685505
2335.181263,0.999088931,0.000685869
2335.181495,0.998162023,0.000685051
2335.181726,0.997957045,0.000685267
2335.181958,0.9984098,0.000685699
2335.182189,0.99880339,0.000685265
2335.182421,0.998730798,0.000685831
2335.182652,0.99719074,0.000684837
2335.182884,0.997607304,0.000685132
2335.183115,0.998622225,0.000685564
2335.183347,0.998004356,0.000685103
2335.183578,0.998571663,0.000685497
2335.18381,1.000215992,0.000686123
2335.184041,0.998826573,0.00068554
2335.184272,0.996770086,0.000684768
2335.184504,0.999250165,0.000686062
2335.184735,0.998166848,0.000685484
2335.184967,0.99775553,0.000684869
2335.185198,0.998357978,0.000685254
2335.18543,0.999103303,0.000685477
2335.185661,0.999182713,0.000686221
2335.185893,0.997336658,0.000685221
2335.186124,0.998911963,0.000685596
2335.186356,0.997213504,0.000685152
2335.186587,0.999264536,0.000685885
2335.186819,0.998195171,0.000685298
2335.18705,0.999215128,0.000685646
2335.187282,0.998133489,0.000685627
2335.187513,0.999209883,0.000685481
2335.187745,0.998515435,0.000685671
2335.187976,0.998868114,0.000685458
2335.188208,0.999079385,0.000685287
2335.188439,0.997767593,0.000685204
2335.188671,0.998572187,0.000685395
2335.188902,0.99825035,0.000684802
2335.189134,0.998535262,0.000685782
2335.189365,0.997011044,0.000684445
2335.189597,0.998258951,0.000685032
2335.189828,0.998147231,0.000685563
2335.19006,0.997282844,0.000685186
2335.190291,0.99801579,0.00068513
2335.190523,0.998536625,0.000685611
2335.190754,0.998237552,0.000685554
2335.190986,0.998029532,0.000685334
2335.191217,0.99835588,0.000685267
2335.191449,0.998010965,0.000685936
2335.19168,0.997668252,0.000685157
2335.191912,0.99805345,0.000685128
2335.192143,0.998412003,0.000685055
2335.192375,0.999450422,0.000685745
2335.192606,0.999035117,0.000685336
2335.192837,0.997386382,0.000684868
2335.193069,1.00091537,0.00068679
2335.1933,0.997419216,0.000684998
2335.193532,0.998567257,0.000685286
2335.193763,0.998564529,0.000685431
2335.193995,0.999487137,0.000685712
2335.194226,0.998555298,0.000686178
2335.194458,0.998242587,0.000685166
2335.194689,0.997271095,0.000684691
2335.194921,0.999084945,0.000685611
2335.195152,0.998767304,0.000685057
2335.195384,0.998008657,0.000685487
2335.195615,0.997566917,0.000684939
2335.195847,0.997276445,0.000684786
2335.196078,0.998026805,0.000685449
2335.19631,0.999399754,0.000685615
2335.196541,0.999391257,0.000685703
2335.196773,0.999246074,0.000685541
2335.197004,0.997903336,0.000685271
2335.197236,0.998455746,0.000685396
2335.197467,0.995963814,0.000684638
2335.197699,0.997671294,0.000685431
2335.19793,0.998377805,0.000685257
2335.198162,0.999470458,0.000686149
2335.198393,0.997577932,0.000685114
2335.198625,0.997945926,0.000685269
2335.198856,1.000202984,0.000685631
2335.199088,0.997825709,0.000685409
2335.199319,0.99873405,0.000685356
2335.199551,0.997160319,0.000685075
2335.199782,0.997708009,0.000685282
2335.200014,0.999383914,0.000685573
2335.200245,1.006487732,0.000688372
2335.200477,0.998492777,0.000685314
2335.200708,0.998438123,0.000685072
2335.20094,0.997385437,0.000684922
2335.201171,0.998039078,0.00068555
2335.201402,1.00785701,0.000688203
2335.201634,1.005191046,0.000686824
2335.201865,1.024729247,0.000693366
2335.202097,1.029028316,0.000694293
2335.202328,1.022771996,0.000692397
2335.20256,1.024031653,0.000692667
2335.202791,1.020291183,0.000691498
2335.203023,1.020019384,0.000691569
2335.203254,1.014021331,0.000690151
2335.203486,1.01349609,0.000689466
2335.203717,1.01251736,0.000689312
2335.203949,1.01012288,0.000688831
2335.20418,1.010648856,0.000689191
2335.204412,1.010683578,0.000688911
2335.204643,1.010247503,0.000688456
2335.204875,1.011769623,0.000689159
2335.205106,1.010949399,0.00068938
2335.205338,1.011098463,0.000688856
2335.205569,1.010539339,0.000688735
2335.205801,1.010931775,0.000688984
2335.206032,1.010305409,0.000688868
2335.206264,1.010436221,0.000689087
2335.206495,1.012375218,0.000689756
2335.206727,1.013788975,0.000690688
2335.206958,1.01755546,0.000690615
2335.20719,1.024493219,0.000692916
2335.207421,1.023780938,0.000692488
2335.207653,1.024246491,0.000692784
2335.207884,1.024098894,0.000692699
2335.208116,1.024610603,0.000692793
2335.208347,1.024370799,0.000692456
2335.208579,1.021374605,0.000692081
2335.20881,1.020346676,0.000691534
2335.209042,1.017266351,0.000690685
2335.209273,1.016194469,0.000690476
2335.209505,1.016458715,0.000690552
2335.209736,1.015726294,0.000690448
2335.209967,1.015606182,0.000690266
2335.210199,1.015593698,0.000690419
2335.21043,1.017866282,0.000690879
2335.210662,1.018176791,0.000691177
2335.210893,1.017896284,0.000690768
2335.211125,1.019966828,0.000691168
2335.211356,1.021080566,0.000691762
2335.211588,1.022370224,0.000691822
2335.211819,1.023344024,0.000692405
2335.212051,1.022916131,0.000692522
2335.212282,1.025159028,0.000692944
2335.212514,1.024189005,0.000692362
2335.212745,1.026675692,0.000693773
2335.212977,1.024509583,0.000693394
2335.213208,1.025734097,0.000692822
2335.21344,1.025027377,0.000692914
2335.213671,1.025394532,0.000692887
2335.213903,1.024921741,0.000693002
2335.214134,1.02448619,0.000693092
2335.214366,1.02376793,0.000692178
2335.214597,1.022913928,0.000692451
2335.214829,1.022184234,0.000691987
2335.21506,1.021511396,0.000692014
2335.215292,1.021863026,0.000691821
2335.215523,1.021905931,0.000691859
2335.215755,1.021216938,0.000691975
2335.215986,1.020713726,0.000692397
2335.216218,1.020673864,0.000691565
2335.216449,1.020285833,0.000691505
2335.216681,1.020160266,0.000691798
2335.216912,1.021088434,0.000691514
2335.217144,1.02122061,0.000691899
2335.217375,1.020130684,0.000691488
2335.217607,1.019352106,0.000691157
2335.217838,1.020707222,0.00069159
2335.21807,1.0203686,0.00069166
2335.218301,1.018820885,0.000691317
2335.218533,1.020206633,0.000691619
2335.218764,1.01957649,0.00069118
2335.218995,1.018596396,0.000691188
2335.219227,1.018084372,0.000690912
2335.219458,1.01889054,0.000691638
2335.21969,1.018411875,0.000690848
2335.219921,1.018918758,0.000690574
2335.220153,1.01892201,0.000690748
2335.220384,1.01834201,0.000690817
2335.220616,1.01693245,0.000690191
2335.220847,1.018918968,0.000690865
2335.221079,1.01769907,0.00069105
2335.22131,1.017038715,0.000691092
2335.221542,1.015674577,0.000690339
2335.221773,1.015661779,0.00068981
2335.222005,1.015601671,0.000690112
2335.222236,1.015860882,0.000690273
2335.222468,1.014806728,0.000689925
2335.222699,1.014821414,0.000690079
2335.222931,1.014988522,0.000690028
2335.223162,1.015512505,0.000690048
2335.223394,1.015777905,0.000690079
2335.223625,1.014757739,0.000689923
2335.223857,1.014155605,0.000689603
2335.224088,1.014386073,0.000689772
2335.22432,1.012794509,0.000689339
2335.224551,1.013963321,0.000689663
2335.224783,1.013766001,0.000689958
2335.225014,1.012691811,0.000689091
2335.225246,1.0125332,0.000689452
2335.225477,1.010557382,0.000688839
2335.225709,1.012095971,0.000689496
2335.22594,1.012622261,0.000688835
2335.226172,1.013019628,0.000689732
2335.226403,1.012710798,0.000688835
2335.226635,1.011402782,0.000689225
2335.226866,1.010820475,0.000688196
2335.227098,1.011141473,0.000688805
2335.227329,1.009753418,0.000688669
2335.22756,1.01201163,0.000689218
2335.227792,1.010648856,0.000688481
2335.228023,1.010936286,0.000689186
2335.228255,1.009847829,0.000688472
2335.228486,1.009435252,0.000688521
2335.228718,1.011940297,0.000689031
2335.228949,1.010550668,0.000689178
2335.229181,1.010550668,0.00068847
2335.229412,1.010435906,0.000688548
2335.229644,1.010789109,0.000688837
2335.229875,1.010107984,0.000688436
2335.230107,1.010099173,0.0006885
2335.230338,1.009471967,0.000688047
2335.23057,1.009609178,0.000688296
2335.230801,1.008388336,0.000688067
2335.231033,1.00996364,0.00068861
2335.231264,1.010632491,0.000688769
2335.231496,1.00911226,0.00068826
2335.231727,1.008553241,0.000688002
2335.231959,1.008923543,0.000688325
2335.23219,1.008622476,0.000688033
2335.232422,1.00954928,0.000688377
2335.232653,1.009671595,0.000688704
2335.232885,1.009201846,0.000688289
2335.233116,1.007785992,0.000687587
2335.233348,1.009779958,0.000688555
2335.233579,1.00929909,0.000688639
2335.233811,1.008875603,0.000688297
2335.234042,1.009175516,0.000687969
2335.234274,1.008161224,0.000687728
2335.234505,1.007918692,0.000687889
2335.234737,1.008605167,0.000688129
2335.234968,1.006577213,0.000687262
2335.2352,1.008704299,0.00068832
2335.235431,1.008880114,0.000688341
2335.235663,1.008033245,0.000687546
2335.235894,1.008222801,0.000687802
2335.236125,1.009195447,0.00068813
2335.236357,1.006993672,0.000688171
2335.236588,1.007610492,0.000687971
2335.23682,1.008668318,0.000687827
2335.237051,1.007954254,0.000687629
2335.237283,1.007881977,0.000687537
2335.237514,1.006987902,0.000687315
2335.237746,1.00687293,0.000687757
2335.237977,1.006416399,0.000687602
2335.238209,1.006062881,0.000687789
2335.23844,1.00915034,0.000687931
2335.238672,1.007672698,0.000687861
2335.238903,1.007969779,0.000687776
2335.239135,1.006796142,0.000687177
2335.239366,1.006079351,0.000687266
2335.239598,1.005409241,0.000686887
2335.239829,1.007217531,0.000687294
2335.240061,1.007222357,0.000687596
2335.240292,1.005786886,0.000687164
2335.240524,1.006491194,0.000687251
2335.240755,1.006205757,0.000687321
2335.240987,1.007797846,0.000687888
2335.241218,1.00671348,0.000687406
2335.24145,1.006852369,0.00068744
2335.241681,1.006780722,0.000687559
2335.241913,1.006212366,0.000687515
2335.242144,1.005287345,0.000686581
2335.242376,1.005725833,0.000687137
2335.242607,1.006701416,0.00068774
2335.242839,1.005805244,0.000687011
2335.24307,1.005353643,0.000686806
2335.243302,1.005442495,0.000687142
2335.243533,1.004365577,0.000686787
2335.243765,1.007496674,0.000687651
2335.243996,1.005653451,0.000687425
2335.244228,1.006520566,0.000687798
2335.244459,1.006294923,0.000687221
2335.24469,1.008280497,0.000687579
2335.244922,1.006375173,0.000687571
2335.245153,1.006200932,0.000687159
2335.245385,1.005907522,0.000687243
2335.245616,1.005800208,0.00068726
2335.245848,1.005791502,0.000686838
2335.246079,1.004687519,0.000686825
2335.246311,1.004783819,0.00068668
2335.246542,1.006998917,0.000687532
2335.246774,1.005350181,0.000686882
2335.247005,1.004950612,0.000686721
2335.247237,1.005967421,0.000687186
2335.247468,1.006560534,0.000687529
2335.2477,1.005414591,0.000687397
2335.247931,1.005407877,0.000686847
2335.248163,1.006278349,0.000687386
2335.248394,1.004492298,0.000686416
2335.248626,1.004914106,0.00068667
2335.248857,1.005067367,0.000686873
2335.249089,1.003013817,0.000686302
2335.24932,1.005529143,0.000687167
2335.249552,1.005673383,0.000686978
2335.249783,1.007956457,0.0006887
2335.250015,1.005401898,0.000687292
2335.250246,1.003896038,0.000686437
2335.250478,1.005668767,0.000686972
2335.250709,1.00321355,0.000686565
2335.250941,1.002719779,0.000686071
2335.251172,1.005989031,0.000687518
2335.251404,1.004054229,0.000686306
2335.251635,1.005490959,0.00068716
2335.251867,1.00362791,0.000686335
2335.252098,1.004728641,0.000686775
2335.25233,1.00346846,0.000686308
2335.252561,1.003772674,0.000686568
2335.252793,1.004607165,0.000686791
2335.253024,1.003658332,0.000686385
2335.253255,1.003659695,0.000686313
2335.253487,1.005024462,0.000686891
2335.253718,1.004512649,0.000686305
2335.25395,1.003885968,0.000686632
2335.254181,1.003722741,0.000686701
2335.254413,1.005227971,0.000686665
2335.254644,1.004403761,0.000686373
2335.254876,1.002737192,0.000686301
2335.255107,1.004458205,0.000686641
2335.255339,1.004129654,0.000686686
2335.25557,1.002028583,0.000686108
2335.255802,1.003425241,0.000686226
2335.256033,1.003693893,0.000686498
2335.256265,1.002849227,0.000686068
2335.256496,1.002145443,0.000685881
2335.256728,1.00390506,0.000686535
2335.256959,1.003514826,0.000686614
2335.257191,1.003763862,0.000686797
2335.257422,1.003331983,0.000685819
2335.257654,1.004893755,0.000686674
2335.257885,1.002937449,0.000686033
2335.258117,1.002400039,0.000686667
2335.258348,1.003268413,0.00068635
2335.25858,1.002135373,0.00068579
2335.258811,1.00307508,0.000685899
2335.259043,1.00271275,0.000686266
2335.259274,1.00226052,0.000686094
2335.259506,1.002002043,0.000685865
2335.259737,1.002069914,0.000685908
2335.259969,1.003399435,0.000686245
2335.2602,1.002056382,0.000685993
2335.260432,1.001454773,0.000685621
2335.260663,1.001839341,0.000686016
2335.260895,1.003159211,0.00068674
2335.261126,1.000542235,0.000685525
2335.261358,1.001664156,0.000686039
2335.261589,1.002037815,0.000685942
2335.26182,1.00108552,0.000685533
2335.262052,1.001637301,0.00068552
2335.262283,1.000697909,0.000685564
2335.262515,1.00250001,0.000686025
2335.262746,1.001020376,0.000685369
2335.262978,1.002572392,0.000685985
2335.263209,1.000870682,0.000685517
2335.263441,1.002421334,0.000685739
2335.263672,1.000386981,0.000685489
2335.263904,1.001656183,0.000686442
2335.264135,1.001327842,0.000685705
2335.264367,1.000483805,0.000684875
